from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
109853,109853,1,,,,,,52445625,52445630
109853,109853,1,,,,,,52445567,52445526
109853,109853,1,,,,,,52445568,52445528
109853,109853,1,,,,,,52445546,52445449
109853,109853,1,,,,,,52445547,52445450
109853,109853,1,,,,,,52445549,52445468
109853,109853,1,,,,,,52445550,52445451
109853,109853,1,,,,,,52445551,52445452
109853,109853,1,,,,,,52445553,52445472
109853,109853,1,,,,,,52445555,52445471
109853,109853,1,,,,,,52445552,52445453
109853,109853,1,,,,,,52445554,52445462
109853,109853,1,,,,,,52445571,52445529
109853,109853,1,,,,,,52444982,52444997
109853,109853,1,,,,,,52445044,52444989
109853,109853,1,,,,,,52444993,52444991
109853,109853,1,,,,,,52444975,52444988
109853,109853,1,,,,,,52444953,52444959
109853,109853,1,,,,,,52444970,52444966
109853,109853,1,,,,,,52444972,52444992
109853,109853,1,,,,,,52445043,52444999
109853,109853,1,,,,,,52445042,52445000
109853,109853,1,,,,,,52445041,52445001
109853,109853,1,,,,,,52445040,52445002
109853,109853,1,,,,,,52445039,52445003
109853,109853,1,,,,,,52445038,52445004
109853,109853,1,,,,,,52445037,52445005
109853,109853,1,,,,,,52444976,52444987
109853,109853,1,,,,,,52444968,52444958
109853,109853,1,,,,,,52444977,52444995
109853,109853,1,,,,,,52444952,52444971
109853,109853,1,,,,,,52444949,52444986
109853,109853,1,,,,,,52444951,52444957
109853,109853,1,,,,,,52444978,52444961
109853,109853,1,,,,,,52445036,52445006
109853,109853,1,,,,,,52445035,52445007
109853,109853,1,,,,,,52445034,52445008
109853,109853,1,,,,,,52445033,52445009
109853,109853,1,,,,,,52445032,52445010
109853,109853,1,,,,,,52445031,52445011
109853,109853,1,,,,,,52445030,52445012
109853,109853,1,,,,,,52445029,52445013
109853,109853,1,,,,,,52444996,52444974
109853,109853,1,,,,,,52444948,52444985
109853,109853,1,,,,,,52444990,52444956
109853,109853,1,,,,,,52444973,52444969
109853,109853,1,,,,,,52444994,52444962
109853,109853,1,,,,,,52444950,52444984
109853,109853,1,,,,,,52445028,52445014
109853,109853,1,,,,,,52445027,52445015
109853,109853,1,,,,,,52445026,52445016
109853,109853,1,,,,,,52445025,52445017
109853,109853,1,,,,,,52445024,52445018
109853,109853,1,,,,,,52445023,52445019
109853,109853,1,,,,,,52445022,52445020
109853,109853,1,,,,,,52445021,52445048
109853,109853,1,,,,,,52444980,52444955
109853,109853,1,,,,,,52444979,52444967
109853,109853,1,,,,,,52444981,52444963
109853,109853,1,,,,,,52444965,52444983
109853,109853,1,,,,,,52444964,52444954
109853,109853,1,,,,,,52445045,52445049
109853,109853,1,,,,,,52445788,52445762
109853,109853,1,,,,,,52445801,52445776
109853,109853,1,,,,,,52445789,52445763
109853,109853,1,,,,,,52445802,52445777
109853,109853,1,,,,,,52445790,52445764
109853,109853,1,,,,,,52445803,52445778
109853,109853,1,,,,,,52445791,52445765
109853,109853,1,,,,,,52445804,52445779
109853,109853,1,,,,,,52445792,52445766
109853,109853,1,,,,,,52445805,52445780
109853,109853,1,,,,,,52445793,52445767
109853,109853,1,,,,,,52445806,52445781
109853,109853,1,,,,,,52445794,52445768
109853,109853,1,,,,,,52445807,52445782
109853,109853,1,,,,,,52445795,52445769
109853,109853,1,,,,,,52445808,52445783
109853,109853,1,,,,,,52445796,52445770
109853,109853,1,,,,,,52445809,52445784
109853,109853,1,,,,,,52445797,52445771
109853,109853,1,,,,,,52445810,52445785
109853,109853,1,,,,,,52445798,52445772
109853,109853,1,,,,,,52445811,52445786
109853,109853,1,,,,,,52445799,52445773
109853,109853,1,,,,,,52445812,52445787
109853,109853,1,,,,,,52445800,52445774
109853,109853,1,,,,,,52445819,52445818
109853,109853,1,,,,,,52445820,52445821
109898,109898,1,,,,,,52445623,52445523
109898,109898,1,,,,,,52445624,52445525
109898,109898,1,,,,,,52445532,52445534
109898,109898,1,,,,,,52445616,52445540
109898,109898,1,,,,,,52445620,52445519
109898,109898,1,,,,,,52445619,52445520
109898,109898,1,,,,,,52445626,52445521
109898,109898,1,,,,,,52445531,52445524
109898,109898,1,,,,,,52445618,52445522
109898,109898,1,,,,,,52445622,52445533
109898,109898,1,,,,,,52445628,52445535
109898,109898,1,,,,,,52445548,52445536
109898,109898,1,,,,,,52445621,52445537
109898,109898,1,,,,,,52445617,52445538
109898,109898,1,,,,,,52445560,52445539
109898,109898,1,,,,,,52445823,52445822
1123,1123,1,,,,,,52101335,52101336
1123,1123,1,,,,,,51729991,51729986
1123,1123,1,,,,,,51752236,51752231
113,113,1,,,,,,52109960,52109961
113,113,1,,,,,,52109952,52109953
113,113,1,,,,,,52109948,52109949
113,113,1,,,,,,52109956,52109957
114,114,1,,,,,,52109940,52109941
114,114,1,,,,,,52109942,52109943
114,114,1,,,,,,52109944,52109945
114,114,1,,,,,,52109936,52109937
114,114,1,,,,,,52109932,52109933
141,141,1,,,,,,52099739,52099742
141,141,1,,,,,,52099741,52099740
141,141,1,,,,,,52099737,52099745
141,141,1,,,,,,52099734,52099730
141,141,1,,,,,,52099732,52099729
141,141,1,,,,,,52099731,52099733
141,141,1,,,,,,52099712,52099703
141,141,1,,,,,,52099705,52099715
141,141,1,,,,,,52099702,52099721
141,141,1,,,,,,52099722,52099694
141,141,1,,,,,,52099723,52099699
141,141,1,,,,,,52099718,52099698
141,141,1,,,,,,52099697,52099724
141,141,1,,,,,,52099714,52099711
141,141,1,,,,,,52099704,52099710
141,141,1,,,,,,52099720,52099717
141,141,1,,,,,,52099716,52099693
141,141,1,,,,,,52099695,52099708
141,141,1,,,,,,52099713,52099706
141,141,1,,,,,,52099709,52099700
141,141,1,,,,,,52099701,52099696
141,141,1,,,,,,52100406,52100408
141,141,1,,,,,,52100400,52100401
15880,15880,1,,,,,,52445474,52445572
15880,15880,1,,,,,,52445476,52445573
15880,15880,1,,,,,,52445478,52445575
15880,15880,1,,,,,,52445480,52445576
15880,15880,1,,,,,,52445482,52445623
15880,15880,1,,,,,,52445523,52445624
15880,15880,1,,,,,,52445534,52445596
15880,15880,1,,,,,,52445477,52445597
15880,15880,1,,,,,,52445491,52445599
15880,15880,1,,,,,,52445499,52445601
15880,15880,1,,,,,,52445510,52445602
15880,15880,1,,,,,,52445485,52445603
15880,15880,1,,,,,,52445516,52445604
15880,15880,1,,,,,,52445488,52445605
15880,15880,1,,,,,,52445530,52445570
15880,15880,1,,,,,,52445629,52445558
15880,15880,1,,,,,,52445466,52445616
15880,15880,1,,,,,,52445454,52445557
15880,15880,1,,,,,,52445470,52445559
15880,15880,1,,,,,,52445467,52445541
15880,15880,1,,,,,,52445469,52445527
15880,15880,1,,,,,,52445456,52445562
15880,15880,1,,,,,,52445457,52445563
15880,15880,1,,,,,,52445458,52445564
15880,15880,1,,,,,,52445461,52445565
15880,15880,1,,,,,,52445459,52445566
15880,15880,1,,,,,,52445512,52445607
15880,15880,1,,,,,,52445508,52445608
15880,15880,1,,,,,,52445504,52445609
15880,15880,1,,,,,,52445501,52445610
15880,15880,1,,,,,,52445497,52445611
15880,15880,1,,,,,,52445493,52445612
15880,15880,1,,,,,,52445489,52445613
15880,15880,1,,,,,,52445484,52445615
15880,15880,1,,,,,,52445481,52445614
15880,15880,1,,,,,,52445445,52445473
15880,15880,1,,,,,,52445446,52445627
15880,15880,1,,,,,,52445465,52445542
15880,15880,1,,,,,,52445463,52445543
15880,15880,1,,,,,,52445464,52445544
15880,15880,1,,,,,,52445447,52445545
15880,15880,1,,,,,,52445519,52445619
15880,15880,1,,,,,,52445520,52445626
15880,15880,1,,,,,,52445521,52445577
15880,15880,1,,,,,,52445483,52445578
15880,15880,1,,,,,,52445486,52445531
15880,15880,1,,,,,,52445479,52445618
15880,15880,1,,,,,,52445522,52445622
15880,15880,1,,,,,,52445533,52445579
15880,15880,1,,,,,,52445487,52445580
15880,15880,1,,,,,,52445490,52445581
15880,15880,1,,,,,,52445492,52445582
15880,15880,1,,,,,,52445494,52445583
15880,15880,1,,,,,,52445496,52445584
15880,15880,1,,,,,,52445630,52445567
15880,15880,1,,,,,,52445526,52445568
15880,15880,1,,,,,,52445449,52445547
15880,15880,1,,,,,,52445450,52445549
15880,15880,1,,,,,,52445468,52445550
15880,15880,1,,,,,,52445451,52445551
15880,15880,1,,,,,,52445452,52445553
15880,15880,1,,,,,,52445472,52445555
15880,15880,1,,,,,,52445500,52445586
15880,15880,1,,,,,,52445502,52445587
15880,15880,1,,,,,,52445503,52445588
15880,15880,1,,,,,,52445505,52445589
15880,15880,1,,,,,,52445507,52445590
15880,15880,1,,,,,,52445509,52445591
15880,15880,1,,,,,,52445511,52445592
15880,15880,1,,,,,,52445513,52445593
15880,15880,1,,,,,,52445453,52445554
15880,15880,1,,,,,,52445462,52445628
15880,15880,1,,,,,,52445535,52445548
15880,15880,1,,,,,,52445536,52445598
15880,15880,1,,,,,,52445495,52445600
15880,15880,1,,,,,,52445506,52445571
15880,15880,1,,,,,,52445517,52445595
15880,15880,1,,,,,,52445518,52445621
15880,15880,1,,,,,,52445537,52445617
15880,15880,1,,,,,,52445538,52445560
15880,15880,1,,,,,,52444960,52444982
15880,15880,1,,,,,,52444997,52445044
15880,15880,1,,,,,,52444989,52444993
15880,15880,1,,,,,,52444991,52444975
15880,15880,1,,,,,,52444988,52444953
15880,15880,1,,,,,,52444959,52444970
15880,15880,1,,,,,,52444966,52444972
15880,15880,1,,,,,,52444998,52445043
15880,15880,1,,,,,,52444999,52445042
15880,15880,1,,,,,,52445000,52445041
15880,15880,1,,,,,,52445001,52445040
15880,15880,1,,,,,,52445002,52445039
15880,15880,1,,,,,,52445003,52445038
15880,15880,1,,,,,,52445004,52445037
15880,15880,1,,,,,,52444987,52444968
15880,15880,1,,,,,,52444958,52444977
15880,15880,1,,,,,,52444995,52444952
15880,15880,1,,,,,,52444971,52444949
15880,15880,1,,,,,,52444986,52444951
15880,15880,1,,,,,,52444957,52444978
15880,15880,1,,,,,,52445006,52445035
15880,15880,1,,,,,,52445007,52445034
15880,15880,1,,,,,,52445008,52445033
15880,15880,1,,,,,,52445009,52445032
15880,15880,1,,,,,,52445010,52445031
15880,15880,1,,,,,,52445011,52445030
15880,15880,1,,,,,,52445012,52445029
15880,15880,1,,,,,,52444974,52444948
15880,15880,1,,,,,,52444985,52444990
15880,15880,1,,,,,,52444956,52444973
15880,15880,1,,,,,,52444969,52444994
15880,15880,1,,,,,,52444962,52444950
15880,15880,1,,,,,,52445014,52445027
15880,15880,1,,,,,,52445015,52445026
15880,15880,1,,,,,,52445016,52445025
15880,15880,1,,,,,,52445017,52445024
15880,15880,1,,,,,,52445018,52445023
15880,15880,1,,,,,,52445019,52445022
15880,15880,1,,,,,,52445020,52445021
15880,15880,1,,,,,,52445048,52445047
15880,15880,1,,,,,,52444955,52444979
15880,15880,1,,,,,,52444967,52444981
15880,15880,1,,,,,,52444963,52444965
15880,15880,1,,,,,,52444983,52444964
15880,15880,1,,,,,,52444954,52445045
15880,15880,1,,,,,,52445049,52445046
15880,15880,1,,,,,,52445775,52445788
15880,15880,1,,,,,,52445762,52445801
15880,15880,1,,,,,,52445776,52445789
15880,15880,1,,,,,,52445763,52445802
15880,15880,1,,,,,,52445777,52445790
15880,15880,1,,,,,,52445764,52445803
15880,15880,1,,,,,,52445778,52445791
15880,15880,1,,,,,,52445765,52445804
15880,15880,1,,,,,,52445766,52445805
15880,15880,1,,,,,,52445780,52445793
15880,15880,1,,,,,,52445767,52445806
15880,15880,1,,,,,,52445781,52445794
15880,15880,1,,,,,,52445768,52445807
15880,15880,1,,,,,,52445782,52445795
15880,15880,1,,,,,,52445769,52445808
15880,15880,1,,,,,,52445783,52445796
15880,15880,1,,,,,,52445784,52445797
15880,15880,1,,,,,,52445771,52445810
15880,15880,1,,,,,,52445785,52445798
15880,15880,1,,,,,,52445772,52445811
15880,15880,1,,,,,,52445786,52445799
15880,15880,1,,,,,,52445773,52445812
15880,15880,1,,,,,,52445787,52445800
15880,15880,1,,,,,,52445774,52445819
15880,15880,1,,,,,,52445818,52445820
15880,15880,1,,,,,,52445821,52445823
1618,1618,1,,,,,,52017551,52017687
1618,1618,1,,,,,,52017559,52017705
1618,1618,1,,,,,,52017528,52017558
1618,1618,1,,,,,,52017552,52017566
1618,1618,1,,,,,,52017554,52017689
1618,1618,1,,,,,,52017534,52017547
1618,1618,1,,,,,,52017538,52017562
1618,1618,1,,,,,,52017704,52017541
1618,1618,1,,,,,,52017531,52017560
1618,1618,1,,,,,,52017553,52017530
1618,1618,1,,,,,,52017567,52017529
1618,1618,1,,,,,,52017565,52017555
1618,1618,1,,,,,,52017546,52017535
1618,1618,1,,,,,,52017542,52017537
1618,1618,1,,,,,,52017564,52017550
1618,1618,1,,,,,,52017673,52017533
1618,1618,1,,,,,,52017543,52017690
1618,1618,1,,,,,,52017532,52017563
1618,1618,1,,,,,,52017678,52017539
1618,1618,1,,,,,,52017527,52017549
1618,1618,1,,,,,,52017544,52017557
1618,1618,1,,,,,,52017540,52017526
1618,1618,1,,,,,,51935882,51935883
1618,1618,1,,,,,,51935884,51935885
1618,1618,1,,,,,,51935874,51935875
1618,1618,1,,,,,,51935876,51935877
1618,1618,1,,,,,,51935878,51935879
1618,1618,1,,,,,,51935880,51935881
1618,1618,1,,,,,,51935894,51935895
1618,1618,1,,,,,,51935896,51935897
1618,1618,1,,,,,,51935886,51935887
1618,1618,1,,,,,,51935888,51935889
1618,1618,1,,,,,,51935890,51935891
1618,1618,1,,,,,,51935892,51935893
17091,17091,1,,,,,,52272264,52272268
17091,17091,1,,,,,,52272262,52272260
17091,17091,1,,,,,,52272263,52272265
17091,17091,1,,,,,,52272266,52272267
17091,17091,1,,,,,,52272269,52272261
17091,17091,1,,,,,,52272270,52272271
17091,17091,1,,,,,,52272275,52272274
17091,17091,1,,,,,,52272277,52272281
17091,17091,1,,,,,,52272282,52272283
17091,17091,1,,,,,,52272303,52272301
17091,17091,1,,,,,,52272285,52272287
17091,17091,1,,,,,,52272286,52272290
17091,17091,1,,,,,,52272288,52272289
17091,17091,1,,,,,,52272291,52272292
17091,17091,1,,,,,,52272293,52272294
17091,17091,1,,,,,,52272296,52272295
17091,17091,1,,,,,,52272297,52272298
17091,17091,1,,,,,,52272299,52272302
17091,17091,1,,,,,,52272305,52272300
17091,17091,1,,,,,,52272310,52272312
17091,17091,1,,,,,,52272314,52272313
17091,17091,1,,,,,,52272315,52272316
17091,17091,1,,,,,,52272317,52272318
17091,17091,1,,,,,,52272319,52272320
17091,17091,1,,,,,,52272321,52272322
17091,17091,1,,,,,,52272323,52272324
17091,17091,1,,,,,,52272325,52272327
17091,17091,1,,,,,,52272326,52272328
17091,17091,1,,,,,,52272247,52272248
17091,17091,1,,,,,,52272250,52272249
17091,17091,1,,,,,,52272251,52272252
17091,17091,1,,,,,,52272253,52272254
17091,17091,1,,,,,,52272255,52272256
17091,17091,1,,,,,,52272257,52272258
17091,17091,1,,,,,,52272272,52272273
17091,17091,1,,,,,,52272276,52272278
17091,17091,1,,,,,,52272280,52272279
17091,17091,1,,,,,,52272306,52272304
17091,17091,1,,,,,,52272332,52272330
17091,17091,1,,,,,,52272333,52272334
17091,17091,1,,,,,,52272335,52272341
17091,17091,1,,,,,,52272340,52272339
17091,17091,1,,,,,,52272338,52272337
17091,17091,1,,,,,,52272336,52272342
17091,17091,1,,,,,,52272343,52272344
17091,17091,1,,,,,,52272345,52272347
17091,17091,1,,,,,,52272346,52272349
17091,17091,1,,,,,,52272350,52272351
17091,17091,1,,,,,,52272353,52272356
17091,17091,1,,,,,,52272357,52272358
17091,17091,1,,,,,,52272354,52272359
17091,17091,1,,,,,,52272360,52272362
17091,17091,1,,,,,,52272363,52272361
17091,17091,1,,,,,,52272364,52272367
17091,17091,1,,,,,,52272365,52272370
17091,17091,1,,,,,,52272368,52272366
17091,17091,1,,,,,,52272378,52272380
17091,17091,1,,,,,,52272382,52272381
17091,17091,1,,,,,,52272386,52272387
17091,17091,1,,,,,,52272389,52272385
17091,17091,1,,,,,,52272388,52272383
17091,17091,1,,,,,,52272384,52272390
17091,17091,1,,,,,,52272391,52272392
17091,17091,1,,,,,,52272395,52272397
17091,17091,1,,,,,,52272398,52272399
17091,17091,1,,,,,,52272400,52272401
17091,17091,1,,,,,,52272406,52272403
17091,17091,1,,,,,,52272405,52272402
17091,17091,1,,,,,,52272404,52272408
17091,17091,1,,,,,,52272407,52272409
17091,17091,1,,,,,,52272410,52272411
17091,17091,1,,,,,,52272413,52272412
17091,17091,1,,,,,,52272419,52272414
17091,17091,1,,,,,,52272421,52272417
17091,17091,1,,,,,,52272415,52272416
17091,17091,1,,,,,,52272431,52272429
17091,17091,1,,,,,,52272428,52272432
17091,17091,1,,,,,,52272433,52272438
17091,17091,1,,,,,,52272437,52272434
17091,17091,1,,,,,,52272435,52272436
17091,17091,1,,,,,,52272439,52272441
17091,17091,1,,,,,,52272440,52272442
17091,17091,1,,,,,,52272444,52272443
17091,17091,1,,,,,,52272446,52272450
17091,17091,1,,,,,,52272445,52272451
17091,17091,1,,,,,,52272448,52272447
17091,17091,1,,,,,,52272449,52272452
17091,17091,1,,,,,,52272454,52272453
17091,17091,1,,,,,,52272424,52272427
17091,17091,1,,,,,,52272425,52272426
17091,17091,1,,,,,,52272369,52272371
17091,17091,1,,,,,,52272372,52272373
17091,17091,1,,,,,,52272352,52272374
17091,17091,1,,,,,,52272375,52272376
17091,17091,1,,,,,,52272418,52272420
17091,17091,1,,,,,,52272422,52272423
17091,17091,1,,,,,,52272394,52272393
17091,17091,1,,,,,,52266211,52266214
17091,17091,1,,,,,,52266213,52266215
17091,17091,1,,,,,,52266226,52266229
17091,17091,1,,,,,,52266234,52266237
17091,17091,1,,,,,,52266242,52266245
17091,17091,1,,,,,,52266250,52266253
17091,17091,1,,,,,,52266258,52266261
17091,17091,1,,,,,,52266267,52266270
17091,17091,1,,,,,,52266274,52266276
17091,17091,1,,,,,,52266283,52266284
17091,17091,1,,,,,,52266290,52266293
17091,17091,1,,,,,,52266298,52266300
17091,17091,1,,,,,,52266306,52266310
17091,17091,1,,,,,,52266317,52266321
17091,17091,1,,,,,,52266354,52266363
17091,17091,1,,,,,,52266219,52266218
17091,17091,1,,,,,,52266220,52266217
17091,17091,1,,,,,,52266228,52266231
17091,17091,1,,,,,,52266238,52266240
17091,17091,1,,,,,,52266243,52266247
17091,17091,1,,,,,,52266252,52266255
17091,17091,1,,,,,,52266260,52266263
17091,17091,1,,,,,,52266266,52266271
17091,17091,1,,,,,,52266208,52266207
17091,17091,1,,,,,,52266210,52266225
17091,17091,1,,,,,,52266230,52266232
17091,17091,1,,,,,,52266236,52266239
17091,17091,1,,,,,,52266246,52266248
17091,17091,1,,,,,,52266254,52266257
17091,17091,1,,,,,,52266262,52266264
17091,17091,1,,,,,,52266269,52266273
17091,17091,1,,,,,,52266278,52266280
17091,17091,1,,,,,,52266286,52266288
17091,17091,1,,,,,,52266292,52266299
17091,17091,1,,,,,,52266302,52266305
17091,17091,1,,,,,,52266313,52266316
17091,17091,1,,,,,,52266322,52266325
17091,17091,1,,,,,,52266222,52266223
17091,17091,1,,,,,,52266224,52266227
17091,17091,1,,,,,,52266233,52266235
17091,17091,1,,,,,,52266241,52266244
17091,17091,1,,,,,,52266249,52266251
17091,17091,1,,,,,,52266256,52266259
17091,17091,1,,,,,,52266265,52266268
17091,17091,1,,,,,,52266272,52266275
17091,17091,1,,,,,,52266281,52266282
17091,17091,1,,,,,,52266289,52266291
17091,17091,1,,,,,,52266296,52266297
17091,17091,1,,,,,,52266277,52266279
17091,17091,1,,,,,,52266285,52266287
17091,17091,1,,,,,,52266294,52266295
17091,17091,1,,,,,,52266301,52266303
17091,17091,1,,,,,,52266311,52266314
17091,17091,1,,,,,,52266320,52266324
17091,17091,1,,,,,,52266361,52266367
17091,17091,1,,,,,,52266381,52266376
17091,17091,1,,,,,,52266393,52266394
17091,17091,1,,,,,,52266402,52266407
17091,17091,1,,,,,,52266418,52266420
17091,17091,1,,,,,,52266425,52266426
17091,17091,1,,,,,,52266433,52266435
17091,17091,1,,,,,,52266441,52266442
